TransactionId,AccountId,TD,CountOfTransaction,CountOfFraud,IsFraud
18416,4841,3247806.0,30893.0,1.0,0
63385,2591,3216074.0,46.0,0.0,0
89304,318,1994267.0,1070.0,0.0,0
10508,4841,3247888.0,30893.0,1.0,0
21884,4293,2588464.0,68.0,0.0,0
38094,4841,3247898.0,30893.0,1.0,0
137907,4841,3247939.0,30893.0,1.0,0
72023,2247,377395.0,38.0,0.0,0
125362,318,1994360.0,1070.0,0.0,0
67442,4841,3247990.0,30893.0,1.0,0
39948,2247,377527.0,38.0,0.0,0
120680,4841,3248097.0,30893.0,1.0,0
25098,854,3142513.0,118.0,0.0,0
36964,571,3235318.0,173.0,0.0,0
26764,4841,3248267.0,30893.0,1.0,0
75339,3206,888081.0,1105.0,0.0,0
55520,962,1218635.0,21.0,0.0,0
118307,3206,888196.0,1105.0,0.0,0
109098,4841,3248611.0,30893.0,1.0,0
64525,1608,3213413.0,231.0,0.0,0
96642,4841,3248726.0,30893.0,1.0,0
72298,3206,888367.0,1105.0,0.0,0
24078,4841,3248776.0,30893.0,1.0,0
16977,986,2705879.0,63.0,0.0,0
30847,4841,3248889.0,30893.0,1.0,0
120510,2247,378362.0,38.0,0.0,0
138154,3206,888533.0,1105.0,0.0,0
104556,4841,3248944.0,30893.0,1.0,0
99885,962,1219155.0,21.0,0.0,0
101384,4841,3249094.0,30893.0,1.0,0
106129,3206,888716.0,1105.0,0.0,0
70937,4841,3249145.0,30893.0,1.0,0
137457,2359,10.0,133.0,0.0,0
103093,4841,3249400.0,30893.0,1.0,0
90230,4840,3223181.0,1738.0,0.0,0
44023,3206,889028.0,1105.0,0.0,0
84450,3206,889084.0,1105.0,0.0,0
20195,4841,3249507.0,30893.0,1.0,0
131030,4841,3249542.0,30893.0,1.0,0
39742,3206,889170.0,1105.0,0.0,0
127653,4841,3249579.0,30893.0,1.0,0
135897,812,2543073.0,260.0,0.0,0
30675,4510,161810.0,44.0,0.0,0
108862,3206,889365.0,1105.0,0.0,0
14554,2359,467.0,133.0,0.0,0
4384,4841,3249814.0,30893.0,1.0,0
24884,4841,3249832.0,30893.0,1.0,0
6509,2648,379134.0,359.0,0.0,0
123983,3206,889551.0,1105.0,0.0,0
60389,318,1996340.0,1070.0,0.0,0
59249,4841,3249960.0,30893.0,1.0,0
16189,4841,3249963.0,30893.0,1.0,0
34377,3206,889616.0,1105.0,0.0,0
46091,4841,3250030.0,30893.0,1.0,0
92468,2247,379516.0,38.0,0.0,0
80743,4841,3250089.0,30893.0,1.0,0
80969,812,2543495.0,260.0,0.0,0
26103,4841,3250120.0,30893.0,1.0,0
31150,3206,889835.0,1105.0,0.0,0
9575,4841,3250278.0,30893.0,1.0,0
28393,4389,3147947.0,146.0,0.0,0
28059,3206,889929.0,1105.0,0.0,0
22529,4841,3250338.0,30893.0,1.0,0
50198,2359,1051.0,133.0,0.0,0
47552,2648,379610.0,359.0,0.0,0
65579,4841,3250419.0,30893.0,1.0,0
8180,4841,3250454.0,30893.0,1.0,0
48028,3206,890115.0,1105.0,0.0,0
79431,2648,379727.0,359.0,0.0,0
49400,812,2543918.0,260.0,0.0,0
122598,4841,3250530.0,30893.0,1.0,0
54099,4841,3250541.0,30893.0,1.0,0
100869,4841,3250552.0,30893.0,1.0,0
106084,3918,159601.0,31.0,0.0,0
82944,812,2544005.0,260.0,0.0,0
79811,4389,3148271.0,146.0,0.0,0
135866,4841,3250629.0,30893.0,1.0,0
68063,1955,2524178.0,270.0,0.0,0
38444,4841,3250781.0,30893.0,1.0,0
88204,2648,380014.0,359.0,0.0,0
36427,1616,3238880.0,161.0,0.0,0
88940,4841,3250860.0,30893.0,1.0,0
73599,4841,3250883.0,30893.0,1.0,0
9403,3206,890544.0,1105.0,0.0,0
81936,2247,380424.0,38.0,0.0,0
94812,4841,3250978.0,30893.0,1.0,0
98619,1616,3239063.0,161.0,0.0,0
60601,812,2544423.0,260.0,0.0,0
13505,4841,3251039.0,30893.0,1.0,0
35319,3206,890723.0,1105.0,0.0,0
124803,4841,3251119.0,30893.0,1.0,0
102185,2359,1836.0,133.0,0.0,0
28976,4841,3251158.0,30893.0,1.0,0
13098,3206,890781.0,1105.0,0.0,0
48688,4841,3251212.0,30893.0,1.0,0
47237,4841,3251216.0,30893.0,1.0,0
45248,3918,160266.0,31.0,0.0,0
23349,4841,3251287.0,30893.0,1.0,0
78663,4840,3225068.0,1738.0,0.0,0
122115,3206,890900.0,1105.0,0.0,0
15385,318,1997690.0,1070.0,0.0,0
7996,4841,3251319.0,30893.0,1.0,0
62567,3206,890954.0,1105.0,0.0,0
56205,4841,3251357.0,30893.0,1.0,0
51856,4841,3251389.0,30893.0,1.0,0
19165,299,3100551.0,87.0,0.0,0
113244,3925,3148652.0,211.0,0.0,0
95485,3206,891108.0,1105.0,0.0,0
76371,299,3100701.0,87.0,0.0,0
81339,3206,891182.0,1105.0,0.0,0
46152,4841,3251576.0,30893.0,1.0,0
57545,4416,3035116.0,131.0,0.0,0
114513,4841,3251591.0,30893.0,1.0,0
76884,4841,3251596.0,30893.0,1.0,0
114023,4841,3251650.0,30893.0,1.0,0
66216,1346,3234924.0,350.0,0.0,0
28945,3206,891351.0,1105.0,0.0,0
59689,2359,2428.0,133.0,0.0,0
108177,4841,3251782.0,30893.0,1.0,0
89333,4841,3251831.0,30893.0,1.0,0
111707,1686,3200887.0,87.0,0.0,0
119204,3376,3089581.0,35.0,0.0,0
85786,3206,891585.0,1105.0,0.0,0
71654,4841,3252024.0,30893.0,1.0,0
7579,3206,891651.0,1105.0,0.0,0
129167,1686,3201101.0,87.0,0.0,0
133103,4841,3252090.0,30893.0,1.0,0
14018,4841,3252159.0,30893.0,1.0,0
37905,3108,691506.0,60.0,0.0,0
67287,3108,691553.0,60.0,0.0,0
112326,4841,3252331.0,30893.0,1.0,0
55111,3376,3090024.0,35.0,0.0,0
7969,4841,3252368.0,30893.0,1.0,0
18220,3206,891980.0,1105.0,0.0,0
127282,318,1998762.0,1070.0,0.0,0
13135,4841,3252398.0,30893.0,1.0,0
108781,812,2545792.0,260.0,0.0,0
100511,4841,3252417.0,30893.0,1.0,0
106448,3206,892038.0,1105.0,0.0,0
25200,1842,3238867.0,90.0,0.0,0
95515,2247,381900.0,38.0,0.0,0
28119,2296,3232666.0,105.0,0.0,0
12654,4841,3252489.0,30893.0,1.0,0
30448,4841,3252508.0,30893.0,1.0,0
41750,3206,892145.0,1105.0,0.0,0
123980,3103,3064359.0,84.0,0.0,0
109586,4841,3252642.0,30893.0,1.0,0
78570,4841,3252663.0,30893.0,1.0,0
59917,3206,892311.0,1105.0,0.0,0
54954,4841,3252723.0,30893.0,1.0,0
87714,1346,3236172.0,350.0,0.0,0
13323,4841,3252958.0,30893.0,1.0,0
79462,3206,892605.0,1105.0,0.0,0
136016,4841,3253039.0,30893.0,1.0,0
132692,3206,892682.0,1105.0,0.0,0
111943,4841,3253095.0,30893.0,1.0,0
39934,1830,134834.0,50.0,0.0,0
61897,2783,2437096.0,266.0,0.0,0
114958,3206,892777.0,1105.0,0.0,0
95811,1830,134906.0,50.0,0.0,0
126470,4841,3253216.0,30893.0,1.0,0
66958,4841,3253220.0,30893.0,1.0,0
60762,3206,892971.0,1105.0,0.0,0
127677,1745,77212.0,13.0,0.0,0
83272,2359,4094.0,133.0,0.0,0
34415,4841,3253421.0,30893.0,1.0,0
140403,1616,3241482.0,161.0,0.0,0
12930,4841,3253454.0,30893.0,1.0,0
20856,4841,3253462.0,30893.0,1.0,0
18667,3206,893090.0,1105.0,0.0,0
87796,4841,3253498.0,30893.0,1.0,0
46428,2247,382947.0,38.0,0.0,0
92459,4841,3253547.0,30893.0,1.0,0
75024,2388,166466.0,38.0,0.0,0
137175,3206,893163.0,1105.0,0.0,0
48793,4841,3253580.0,30893.0,1.0,0
16793,2648,382799.0,359.0,0.0,0
64045,4841,3253646.0,30893.0,1.0,0
50982,2759,3146163.0,54.0,0.0,0
13261,3206,893604.0,1105.0,0.0,0
118065,4841,3254016.0,30893.0,1.0,0
54610,812,2547468.0,260.0,0.0,0
45910,1608,3218812.0,231.0,0.0,0
94878,3206,893725.0,1105.0,0.0,0
25957,4841,3254123.0,30893.0,1.0,0
92470,4841,3254132.0,30893.0,1.0,0
74093,1346,3237405.0,350.0,0.0,0
129503,4841,3254190.0,30893.0,1.0,0
5859,1608,3218999.0,231.0,0.0,0
64939,4841,3254310.0,30893.0,1.0,0
76122,3206,893936.0,1105.0,0.0,0
122629,4841,3254345.0,30893.0,1.0,0
103718,1346,3237675.0,350.0,0.0,0
90454,1346,3237675.0,350.0,0.0,0
106614,1346,3237676.0,350.0,0.0,0
125990,1346,3237676.0,350.0,0.0,0
45919,1346,3237676.0,350.0,0.0,0
29870,4841,3254438.0,30893.0,1.0,0
89022,3206,894064.0,1105.0,0.0,0
110130,4841,3254552.0,30893.0,1.0,0
102898,3206,894266.0,1105.0,0.0,0
16339,4841,3254658.0,30893.0,1.0,0
119859,1346,3237943.0,350.0,0.0,0
56060,4243,702922.0,25.0,0.0,0
106802,4841,3254706.0,30893.0,1.0,0
75029,4841,3254728.0,30893.0,1.0,0
43558,4841,3254761.0,30893.0,1.0,0
17820,3206,894392.0,1105.0,0.0,0
138055,4841,3254807.0,30893.0,1.0,0
87578,4345,2676137.0,150.0,0.0,0
7640,4841,3254848.0,30893.0,1.0,0
84778,318,2001241.0,1070.0,0.0,0
89187,4841,3254867.0,30893.0,1.0,0
132940,4841,3254871.0,30893.0,1.0,0
27429,4841,3254880.0,30893.0,1.0,0
105402,4841,3254904.0,30893.0,1.0,0
516,291,83519.0,13.0,0.0,0
66124,4841,3254968.0,30893.0,1.0,0
41773,2431,774773.0,100.0,0.0,0
42472,4841,3255008.0,30893.0,1.0,0
139321,1765,2870423.0,90.0,0.0,0
118303,3206,894967.0,1105.0,0.0,0
62630,4841,3255404.0,30893.0,1.0,0
68510,3206,895044.0,1105.0,0.0,0
12765,4841,3255477.0,30893.0,1.0,0
66795,3206,895120.0,1105.0,0.0,0
65612,4841,3255557.0,30893.0,1.0,0
67149,318,2001991.0,1070.0,0.0,0
72847,4841,3255623.0,30893.0,1.0,0
13083,3206,895248.0,1105.0,0.0,0
128553,4841,3255656.0,30893.0,1.0,0
93088,2792,3113021.0,34.0,0.0,0
104900,4680,1111153.0,129.0,0.0,0
81123,4841,3255855.0,30893.0,1.0,0
122766,3206,895466.0,1105.0,0.0,0
109197,3595,3232709.0,465.0,0.0,0
58892,4526,1982813.0,55.0,0.0,0
87517,4841,3255884.0,30893.0,1.0,0
16870,4205,705141.0,12.0,0.0,0
4877,4841,3255893.0,30893.0,1.0,0
78548,2308,10.0,2.0,0.0,0
69423,4841,3255927.0,30893.0,1.0,0
1649,1346,3239203.0,350.0,0.0,0
12578,3206,895568.0,1105.0,0.0,0
46433,2237,3227756.0,230.0,0.0,0
48669,2359,6674.0,133.0,0.0,0
31922,3863,89597.0,21.0,0.0,0
90190,4841,3256019.0,30893.0,1.0,0
23826,4841,3256020.0,30893.0,1.0,0
78821,318,2002438.0,1070.0,0.0,0
82877,3206,895661.0,1105.0,0.0,0
12119,4841,3256071.0,30893.0,1.0,0
132487,1346,3239338.0,350.0,0.0,0
66203,4526,1983061.0,55.0,0.0,0
94322,1310,10.0,5.0,0.0,0
100342,3206,895770.0,1105.0,0.0,0
18453,4841,3256165.0,30893.0,1.0,0
49991,4841,3256200.0,30893.0,1.0,0
36285,3206,895847.0,1105.0,0.0,0
52693,3579,2235508.0,7.0,0.0,0
31597,3897,100189.0,7.0,0.0,0
111255,3424,907810.0,8.0,0.0,0
23923,3266,2974462.0,50.0,0.0,0
27388,3424,907902.0,8.0,0.0,0
124527,812,2550688.0,260.0,0.0,0
130659,318,2003698.0,1070.0,0.0,0
122034,4841,3257314.0,30893.0,1.0,0
25665,3918,166347.0,31.0,0.0,0
126112,4841,3257353.0,30893.0,1.0,0
23811,4841,3257397.0,30893.0,1.0,0
72293,3918,166477.0,31.0,0.0,0
73446,4841,3257556.0,30893.0,1.0,0
2717,3465,2192151.0,21.0,0.0,0
136794,4841,3257764.0,30893.0,1.0,0
55795,4785,874295.0,20.0,0.0,0
54214,4841,3258058.0,30893.0,1.0,0
36581,2431,777932.0,100.0,0.0,0
99339,986,2715232.0,63.0,0.0,0
66156,1842,3244654.0,90.0,0.0,0
60810,4841,3258220.0,30893.0,1.0,0
36289,2431,778006.0,100.0,0.0,0
42905,318,2004848.0,1070.0,0.0,0
57786,4841,3258514.0,30893.0,1.0,0
136399,2431,778308.0,100.0,0.0,0
32440,4841,3258541.0,30893.0,1.0,0
140261,2759,3151084.0,54.0,0.0,0
132025,318,2004972.0,1070.0,0.0,0
8358,2124,1900663.0,56.0,0.0,0
116883,4841,3258644.0,30893.0,1.0,0
136275,318,2005187.0,1070.0,0.0,0
64766,4841,3258849.0,30893.0,1.0,0
72948,3206,898708.0,1105.0,0.0,0
39235,307,1157381.0,25.0,0.0,0
115893,2739,10.0,2.0,0.0,0
57202,4841,3259161.0,30893.0,1.0,0
59138,3206,898960.0,1105.0,0.0,0
35285,318,2005792.0,1070.0,0.0,0
102264,4841,3259440.0,30893.0,1.0,0
1881,4841,3259468.0,30893.0,1.0,0
92559,3206,899086.0,1105.0,0.0,0
64067,4841,3259501.0,30893.0,1.0,0
77989,2739,596.0,2.0,0.0,0
108269,3206,899515.0,1105.0,0.0,0
8085,4841,3259926.0,30893.0,1.0,0
130253,4716,29147.0,2.0,0.0,0
17705,3206,899651.0,1105.0,0.0,0
97178,318,2006450.0,1070.0,0.0,0
25436,4841,3260067.0,30893.0,1.0,0
71163,4841,3260106.0,30893.0,1.0,0
51364,3929,1946454.0,5.0,0.0,0
79452,4526,1987157.0,55.0,0.0,0
42150,3929,1946543.0,5.0,0.0,0
115671,2759,3152866.0,54.0,0.0,0
138804,318,2006755.0,1070.0,0.0,0
37543,4692,979532.0,4.0,0.0,0
99749,2648,389596.0,359.0,0.0,0
9695,4841,3260394.0,30893.0,1.0,0
61522,4841,3260421.0,30893.0,1.0,0
89162,3929,1946769.0,5.0,0.0,0
22950,4841,3260475.0,30893.0,1.0,0
93371,2648,389741.0,359.0,0.0,0
87458,4841,3260568.0,30893.0,1.0,0
77008,3071,10.0,40.0,0.0,0
121780,3071,142.0,40.0,0.0,0
84737,4841,3261107.0,30893.0,1.0,0
99074,2648,390342.0,359.0,0.0,0
83982,4841,3261141.0,30893.0,1.0,0
20273,4840,3234923.0,1738.0,0.0,0
112968,3206,900788.0,1105.0,0.0,0
26920,4841,3261197.0,30893.0,1.0,0
17638,2389,10.0,5.0,0.0,0
86916,3206,900909.0,1105.0,0.0,0
123259,4841,3261417.0,30893.0,1.0,0
34982,3206,901165.0,1105.0,0.0,0
4279,4841,3261577.0,30893.0,1.0,0
85850,3206,901315.0,1105.0,0.0,0
51330,4841,3261725.0,30893.0,1.0,0
95185,2648,391618.0,359.0,0.0,0
11428,4841,3262441.0,30893.0,1.0,0
137375,986,2719870.0,63.0,0.0,0
48745,1189,915142.0,30.0,0.0,0
97446,4841,3262881.0,30893.0,1.0,0
81067,3206,902535.0,1105.0,0.0,0
63523,4841,3262950.0,30893.0,1.0,0
96933,3206,902750.0,1105.0,0.0,0
119534,3206,902840.0,1105.0,0.0,0
19157,1368,1488059.0,13.0,0.0,0
101238,4841,3263348.0,30893.0,1.0,0
58971,4841,3263355.0,30893.0,1.0,0
111584,3206,902965.0,1105.0,0.0,0
14132,4841,3263388.0,30893.0,1.0,0
127077,3122,2989552.0,28.0,0.0,0
75461,4841,3263484.0,30893.0,1.0,0
25302,3206,903256.0,1105.0,0.0,0
106480,4841,3263669.0,30893.0,1.0,0
5535,3579,2242908.0,7.0,0.0,0
26934,3206,903425.0,1105.0,0.0,0
37810,4841,3263836.0,30893.0,1.0,0
5594,1555,10.0,154.0,0.0,0
128012,2854,2818757.0,28.0,0.0,0
137630,4841,3264215.0,30893.0,1.0,0
128072,3206,904273.0,1105.0,0.0,0
108800,4841,3264690.0,30893.0,1.0,0
55659,1394,3208490.0,58.0,0.0,0
87613,3041,10.0,28.0,1.0,0
116744,2788,1568006.0,53.0,0.0,0
37199,4841,3267162.0,30893.0,1.0,0
140255,1567,3226242.0,40.0,0.0,0
93322,2747,10.0,4.0,0.0,0
25295,4841,3267815.0,30893.0,1.0,0
129204,4840,3241597.0,1738.0,0.0,0
54484,2747,206.0,4.0,0.0,0
31238,2747,993.0,4.0,0.0,0
38882,2747,1129.0,4.0,0.0,0
87193,4841,3268883.0,30893.0,1.0,0
34292,3097,2519525.0,25.0,0.0,0
26568,3097,2519604.0,25.0,0.0,0
124055,4841,3269135.0,30893.0,1.0,0
107339,4841,3269155.0,30893.0,1.0,0
109920,4279,10.0,2.0,0.0,0
56979,4841,3269268.0,30893.0,1.0,0
39356,4840,3243049.0,1738.0,0.0,0
132529,4488,10.0,2.0,0.0,0
17494,3041,4396.0,28.0,1.0,1
39935,3185,2799385.0,155.0,0.0,0
87852,4841,3271089.0,30893.0,1.0,0
78737,3041,8137.0,28.0,1.0,0
8418,4841,3274475.0,30893.0,1.0,0
66239,4840,3248257.0,1738.0,0.0,0
81738,4117,2861224.0,59.0,0.0,0
110313,4117,2861379.0,59.0,0.0,0
118898,1115,1581807.0,51.0,0.0,0
70573,1180,137344.0,19.0,0.0,0
90088,4841,3278509.0,30893.0,1.0,0
82608,4840,3252292.0,1738.0,0.0,0
8172,4466,3248019.0,74.0,0.0,0
114929,4841,3280960.0,30893.0,1.0,0
120427,4466,3248097.0,74.0,0.0,0
2527,4841,3281140.0,30893.0,1.0,0
88964,323,2920275.0,132.0,0.0,0
1130,4841,3283137.0,30893.0,1.0,0
19284,4361,1451451.0,11.0,0.0,0
137282,4361,1451597.0,11.0,0.0,0
77105,2124,1931454.0,56.0,0.0,0
134306,2124,1931535.0,56.0,0.0,0
26766,318,2036042.0,1070.0,0.0,0
87708,4841,3289700.0,30893.0,1.0,0
73625,286,1770362.0,26.0,0.0,0
18109,286,1770684.0,26.0,0.0,0
31054,4841,3290221.0,30893.0,1.0,0
68956,3206,929871.0,1105.0,0.0,0
83508,3041,23965.0,28.0,1.0,0
31065,4841,3290285.0,30893.0,1.0,0
135175,2664,2314101.0,15.0,0.0,0
129332,4841,3290319.0,30893.0,1.0,0
46258,3172,1198202.0,9.0,0.0,0
53301,4841,3290476.0,30893.0,1.0,0
6516,2040,484137.0,18.0,0.0,0
99668,10,3234833.0,965.0,0.0,0
91539,2946,3189997.0,190.0,0.0,0
86683,4841,3291371.0,30893.0,1.0,0
100883,2946,3190042.0,190.0,0.0,0
82640,2124,1933780.0,56.0,0.0,0
132620,2804,3181489.0,215.0,0.0,0
38085,4841,3291847.0,30893.0,1.0,0
57949,2648,421629.0,359.0,0.0,0
47947,4841,3292436.0,30893.0,1.0,0
133933,4526,2019422.0,55.0,0.0,0
55328,4526,2019493.0,55.0,0.0,0
7751,3206,932339.0,1105.0,0.0,0
120253,3206,932396.0,1105.0,0.0,0
126067,4841,3292831.0,30893.0,1.0,0
124181,4526,2019824.0,55.0,0.0,0
67409,4526,2019950.0,55.0,0.0,0
52608,4416,3076567.0,131.0,0.0,0
43921,4841,3293054.0,30893.0,1.0,0
26379,4526,2020038.0,55.0,0.0,0
125867,3335,1447975.0,81.0,0.0,0
19159,4841,3293142.0,30893.0,1.0,0
88333,2325,3233630.0,34.0,0.0,0
128501,4841,3293246.0,30893.0,1.0,0
93402,744,3220007.0,90.0,0.0,0
15177,4841,3293467.0,30893.0,1.0,0
84080,1346,3276796.0,350.0,0.0,0
35995,1346,3277017.0,350.0,0.0,0
85920,3335,1448689.0,81.0,0.0,0
6528,1726,906006.0,66.0,0.0,0
67982,3672,3041952.0,29.0,0.0,0
6090,3595,3270770.0,465.0,0.0,0
3197,1535,1982119.0,91.0,0.0,0
15582,4841,3293928.0,30893.0,1.0,0
28341,3672,3042002.0,29.0,0.0,0
78266,4841,3293990.0,30893.0,1.0,0
17849,1216,2828671.0,61.0,0.0,0
63844,4841,3294015.0,30893.0,1.0,0
25286,4841,3294025.0,30893.0,1.0,0
9606,3672,3042155.0,29.0,0.0,0
37997,1673,1154323.0,7.0,0.0,0
60100,4841,3294130.0,30893.0,1.0,0
139456,4680,1149529.0,129.0,0.0,0
31937,3672,3042290.0,29.0,0.0,0
122810,4841,3294262.0,30893.0,1.0,0
99,4841,3294276.0,30893.0,1.0,0
64251,1673,1154528.0,7.0,0.0,0
128527,4841,3294389.0,30893.0,1.0,0
43974,4840,3268172.0,1738.0,0.0,0
9778,1535,1982607.0,91.0,0.0,0
30866,1726,906537.0,66.0,0.0,0
3284,4841,3294470.0,30893.0,1.0,0
11334,2672,1377203.0,134.0,0.0,0
57456,4416,3078229.0,131.0,0.0,0
52136,3918,203712.0,31.0,0.0,0
18619,4841,3294734.0,30893.0,1.0,0
31790,4841,3294744.0,30893.0,1.0,0
127937,3723,71737.0,7.0,0.0,0
20778,4841,3294919.0,30893.0,1.0,0
57142,1105,679000.0,24.0,0.0,0
101325,3595,3271875.0,465.0,0.0,0
41209,4841,3295074.0,30893.0,1.0,0
21632,4841,3295083.0,30893.0,1.0,0
24985,2402,3271900.0,125.0,0.0,0
13704,4841,3295218.0,30893.0,1.0,0
83702,3723,72322.0,7.0,0.0,0
129832,4841,3295395.0,30893.0,1.0,0
121134,3027,3188950.0,83.0,0.0,0
102274,4841,3295530.0,30893.0,1.0,0
35660,2648,424970.0,359.0,0.0,0
12927,4841,3295809.0,30893.0,1.0,0
59993,537,2154028.0,51.0,0.0,0
131441,2804,3185752.0,215.0,0.0,0
97781,4841,3296143.0,30893.0,1.0,0
105756,3108,735599.0,60.0,0.0,0
83853,4841,3296404.0,30893.0,1.0,0
78412,3107,2297499.0,2.0,0.0,0
104109,2570,3168552.0,30.0,0.0,0
25515,1616,3284670.0,161.0,0.0,0
15109,4841,3296632.0,30893.0,1.0,0
138040,4841,3296653.0,30893.0,1.0,0
81887,1616,3284758.0,161.0,0.0,0
83069,2495,2039934.0,42.0,0.0,0
101296,4841,3296742.0,30893.0,1.0,0
129197,3988,851784.0,95.0,0.0,0
34673,1616,3284977.0,161.0,0.0,0
25268,4841,3296953.0,30893.0,1.0,0
11801,4841,3297054.0,30893.0,1.0,0
101530,537,2155145.0,51.0,0.0,0
138807,4841,3297156.0,30893.0,1.0,0
116582,3206,937058.0,1105.0,0.0,0
52063,4607,169386.0,77.0,0.0,0
106957,1616,3285719.0,161.0,0.0,0
77622,4841,3297678.0,30893.0,1.0,0
100987,4841,3297701.0,30893.0,1.0,0
88674,3027,3191904.0,83.0,0.0,0
12460,3206,938139.0,1105.0,0.0,0
77537,756,1264132.0,9.0,0.0,0
86575,3027,3192057.0,83.0,0.0,0
103840,4841,3298667.0,30893.0,1.0,0
56895,3206,938311.0,1105.0,0.0,0
57831,4841,3298724.0,30893.0,1.0,0
133643,3206,938611.0,1105.0,0.0,0
41504,4841,3299058.0,30893.0,1.0,0
33675,3355,1420210.0,53.0,0.0,0
53407,4841,3299176.0,30893.0,1.0,0
42740,3206,938875.0,1105.0,0.0,0
32507,2648,428481.0,359.0,0.0,0
68733,4841,3299303.0,30893.0,1.0,0
45939,4841,3299329.0,30893.0,1.0,0
65524,2648,428562.0,359.0,0.0,0
62837,4841,3299378.0,30893.0,1.0,0
21993,3595,3276382.0,465.0,0.0,0
81725,4841,3299594.0,30893.0,1.0,0
79794,2648,428895.0,359.0,0.0,0
33058,3206,939335.0,1105.0,0.0,0
80597,2884,3167195.0,36.0,0.0,0
72619,4841,3299730.0,30893.0,1.0,0
12281,4841,3299794.0,30893.0,1.0,0
129606,3206,939404.0,1105.0,0.0,0
136625,3595,3276644.0,465.0,0.0,0
68089,4841,3299829.0,30893.0,1.0,0
117289,4841,3299841.0,30893.0,1.0,0
91020,3206,939498.0,1105.0,0.0,0
38815,4841,3299966.0,30893.0,1.0,0
111561,3206,939602.0,1105.0,0.0,0
52189,4841,3300044.0,30893.0,1.0,0
45010,756,1265700.0,9.0,0.0,0
46604,3206,939796.0,1105.0,0.0,0
64491,4841,3300219.0,30893.0,1.0,0
138670,3206,939928.0,1105.0,0.0,0
24517,3206,939977.0,1105.0,0.0,0
16987,4841,3300371.0,30893.0,1.0,0
12149,4841,3300432.0,30893.0,1.0,0
120146,3071,39635.0,40.0,0.0,0
100359,3071,39766.0,40.0,0.0,0
61868,4841,3300762.0,30893.0,1.0,0
76544,318,2047233.0,1070.0,0.0,0
35598,4841,3300904.0,30893.0,1.0,0
85672,4416,3084513.0,131.0,0.0,0
127777,4841,3301082.0,30893.0,1.0,0
119381,1955,2574524.0,270.0,0.0,0
107409,4841,3301144.0,30893.0,1.0,0
129646,3206,941312.0,1105.0,0.0,0
130435,4841,3301748.0,30893.0,1.0,0
63352,537,2160056.0,51.0,0.0,0
104802,4841,3302068.0,30893.0,1.0,0
101904,3206,941948.0,1105.0,0.0,0
115561,2783,2486312.0,266.0,0.0,0
6257,4416,3085925.0,131.0,0.0,0
58397,4841,3302411.0,30893.0,1.0,0
63543,4841,3302414.0,30893.0,1.0,0
41086,1670,1195234.0,114.0,0.0,0
81552,3041,36148.0,28.0,1.0,0
60705,4841,3302473.0,30893.0,1.0,0
85018,4389,3200129.0,146.0,0.0,0
10500,2591,3270787.0,46.0,0.0,0
34930,4841,3302603.0,30893.0,1.0,0
105961,3206,942239.0,1105.0,0.0,0
15397,4841,3302693.0,30893.0,1.0,0
6171,2648,431947.0,359.0,0.0,0
31611,4841,3302757.0,30893.0,1.0,0
19512,877,10.0,4.0,0.0,0
25544,3206,942498.0,1105.0,0.0,0
96014,1535,1991089.0,91.0,0.0,0
75961,4841,3302913.0,30893.0,1.0,0
30056,4841,3302947.0,30893.0,1.0,0
75097,4416,3086519.0,131.0,0.0,0
89505,4841,3303038.0,30893.0,1.0,0
111624,1325,10.0,12.0,0.0,0
125367,1325,148.0,12.0,0.0,0
122523,3206,943002.0,1105.0,0.0,0
61175,4841,3303446.0,30893.0,1.0,0
3704,1325,461.0,12.0,0.0,0
42260,3937,3264967.0,83.0,0.0,0
27846,2802,3168730.0,33.0,0.0,0
42696,568,3265761.0,117.0,0.0,0
6578,1616,3291779.0,161.0,0.0,0
103014,4841,3303755.0,30893.0,1.0,0
103858,4841,3303760.0,30893.0,1.0,0
88533,2946,3202443.0,190.0,0.0,0
130839,3937,3265208.0,83.0,0.0,0
33997,4841,3303817.0,30893.0,1.0,0
13733,4841,3303860.0,30893.0,1.0,0
9549,1325,843.0,12.0,0.0,0
89960,4841,3303905.0,30893.0,1.0,0
135573,4840,3277687.0,1738.0,0.0,0
41895,3206,943537.0,1105.0,0.0,0
33637,1967,10.0,2.0,0.0,0
64247,4841,3303996.0,30893.0,1.0,0
8214,2816,3084381.0,50.0,0.0,0
116031,3206,943609.0,1105.0,0.0,0
112846,4841,3304034.0,30893.0,1.0,0
18986,4841,3304134.0,30893.0,1.0,0
98513,571,3291308.0,173.0,0.0,0
63776,571,3291373.0,173.0,0.0,0
121634,1616,3292369.0,161.0,0.0,0
18771,4841,3304352.0,30893.0,1.0,0
122835,3206,944028.0,1105.0,0.0,0
95337,4841,3304470.0,30893.0,1.0,0
105641,3937,3265876.0,83.0,0.0,0
137251,1616,3292521.0,161.0,0.0,0
13911,318,2050895.0,1070.0,0.0,0
19846,4841,3304531.0,30893.0,1.0,0
114574,4841,3304537.0,30893.0,1.0,0
100806,571,3291641.0,173.0,0.0,0
101915,3335,1459387.0,81.0,0.0,0
8401,4841,3304553.0,30893.0,1.0,0
31180,3244,218747.0,62.0,0.0,0
16227,4841,3304620.0,30893.0,1.0,0
94246,571,3291743.0,173.0,0.0,0
71898,4841,3304671.0,30893.0,1.0,0
